id,fecha,modulo,descripcion,rol_usuario,sede,caracteristica_iso_25022,justificacion_tecnica
2512,10/8/2025,Portal Citas,El pago del bono de consulta no se refleja tras completarlo,Admision,Ambato,Libertad de Riesgo,Inconsistencia financiera en los cobros o transacciones del sistema que infringe las normativas contables y expone al hospital a pérdidas económicas.
2692,10/8/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Paciente,Manta,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
3969,10/8/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 33 minutos,Gerencia,Quito,Eficiencia,"Demoras severas en la generación de reportes mensuales de inteligencia de negocio, penalizando la eficiencia en el tiempo de procesamiento y toma de decisiones."
1344,10/9/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Enfermeria,Ambato,Efectividad,Falla de funcionalidad en el módulo Farmacia que impide al usuario completar sus tareas de manera precisa y completa.
1435,10/9/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo Facturacion que impide al usuario completar sus tareas de manera precisa y completa.
1766,10/9/2025,Laboratorio,Codigo de barras de la muestra no es reconocido por el lector,Enfermeria,Ambato,Efectividad,Falla de funcionalidad en el módulo Laboratorio que impide al usuario completar sus tareas de manera precisa y completa.
1975,10/9/2025,Laboratorio,El sistema no permite adjuntar el reporte en PDF del laboratorio externo,Medico,Manta,Efectividad,Restricción de funcionalidad que impide al usuario realizar una acción requerida para completar su tarea.
2325,10/9/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Medico,Quito,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
2422,10/9/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Enfermeria,Ambato,Satisfacción,Degradación visual que afecta la comodidad y confianza de los médicos al visualizar estudios clínicos desde la app móvil.
2526,10/9/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Paciente,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Telemedicina que impide al usuario completar sus tareas de manera precisa y completa.
2723,10/9/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Admision,Guayaquil,Satisfacción,"Mala experiencia de usuario que interrumpe de forma prematura el proceso de compra/agendamiento, forzando a repetir pasos."
3377,10/9/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Admision,Quito,Efectividad,Falla de funcionalidad en el módulo Facturacion que impide al usuario completar sus tareas de manera precisa y completa.
3735,10/9/2025,Facturacion,El sistema no reconoce el convenio con la aseguradora,Admision,Quito,Libertad de Riesgo,El no reconocimiento de convenios de aseguradoras genera fricción de cobro y riesgo de pérdidas económicas por servicios no cubiertos correctamente.
3810,10/9/2025,Farmacia,Error al registrar la dispensacion de un medicamento controlado,Farmacia,Ambato,Libertad de Riesgo,"Error en el registro de medicamentos regulados, lo que genera riesgos legales, regulatorios y de seguridad en el control de sustancias psicotrópicas."
1478,10/10/2025,Portal Citas,Boton de confirmar cita no responde en dispositivos moviles,Admision,Ambato,Cobertura de Contexto,"Falla de adaptabilidad de la interfaz en el contexto de dispositivos móviles, impidiendo confirmar citas desde pantallas de formatos pequeños."
1800,10/10/2025,App Movil,Consumo elevado de datos moviles al abrir el modulo de citas,Paciente,Guayaquil,Cobertura de Contexto,"Consumo excesivo de ancho de banda móvil, lo que restringe el uso eficiente del sistema en redes celulares de datos (fuera de la intranet del hospital)."
1918,10/10/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Enfermeria,Guayaquil,Satisfacción,La falta de mensajes informativos claros y feedback del sistema incrementa la incertidumbre y frustración del operario farmacéutico.
2152,10/10/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Manta,Efectividad,"Interrupción abrupta del sistema que impide que el usuario termine el registro de datos, reduciendo la efectividad operativa."
2310,10/10/2025,HCE,El sistema no permite adjuntar imagenes de heridas desde la tablet,Medico,Ambato,Cobertura de Contexto,El sistema presenta limitaciones de portabilidad y compatibilidad al operar en el contexto físico específico de tablets para adjuntar imágenes de heridas.
2355,10/10/2025,HCE,El sistema se congela al adjuntar resultados de laboratorio a la HCE,Medico,Cuenca,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
2801,10/10/2025,HCE,Tiempo de carga de la ficha clinica supera los 23s en horas pico,Medico,Ambato,Eficiencia,La latencia en horas pico para abrir la ficha clínica perjudica la productividad del médico durante la consulta.
3054,10/10/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Guayaquil,Efectividad,"Interrupción abrupta del sistema que impide que el usuario termine el registro de datos, reduciendo la efectividad operativa."
3104,10/10/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Enfermeria,Manta,Libertad de Riesgo,Omitir la alerta de vencimiento de lotes farmacéuticos puede llevar a la administración de medicamentos caducados a los pacientes.
3330,10/10/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Cuenca,Cobertura de Contexto,Incompatibilidad y falta de robustez del sistema cuando se ejecuta en el contexto de sistemas cliente que no cuentan con la última versión de software.
3572,10/10/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Ambato,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
3768,10/10/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Paciente,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Facturacion que impide al usuario completar sus tareas de manera precisa y completa.
1113,10/11/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Quito,Efectividad,Falla de funcionalidad en el módulo App Movil que impide al usuario completar sus tareas de manera precisa y completa.
1139,10/11/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Paciente,Quito,Satisfacción,"Diseño de interfaz de usuario confuso que provoca el abandono del registro, afectando la métrica de satisfacción y facilidad de uso percibida."
2834,10/11/2025,Facturacion,Factura duplicada al reintentar pago,Paciente,Quito,Libertad de Riesgo,"Violación del requerimiento no funcional RNF-03 de facturación; genera cobros indebidos en las tarjetas del cliente, comprometiendo la confianza y el riesgo financiero."
3034,10/11/2025,Facturacion,Error de calculo en el copago del seguro medico,Admision,Ambato,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
3341,10/11/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Paciente,Guayaquil,Libertad de Riesgo,"Errores en el cálculo del copago de seguros o discrepancias de montos facturados, induciendo a pérdidas financieras o reclamaciones legales."
3481,10/11/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Quito,Libertad de Riesgo,El fallo en el despliegue de alertas de interacción farmacológica pone en riesgo inminente la salud del paciente ante combinaciones letales.
1258,10/12/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Paciente,Quito,Efectividad,Falla funcional que impide completar la tarea de confirmación de cita al paciente por canal de correo electrónico.
1368,10/12/2025,Reportes Gerenciales,El dashboard de indicadores no refleja los datos del ultimo cierre,Gerencia,Cuenca,Efectividad,Inconsistencia en la actualización de datos que impide la visualización correcta de información operativa reciente.
1796,10/12/2025,Portal Citas,El pago del bono de consulta no se refleja tras completarlo,Admision,Manta,Libertad de Riesgo,Inconsistencia financiera en los cobros o transacciones del sistema que infringe las normativas contables y expone al hospital a pérdidas económicas.
1838,10/12/2025,Laboratorio,El sistema no permite adjuntar el reporte en PDF del laboratorio externo,Medico,Guayaquil,Efectividad,Restricción de funcionalidad que impide al usuario realizar una acción requerida para completar su tarea.
2274,10/12/2025,Facturacion,Retraso de 24s al procesar el pago con tarjeta de credito,Admision,Quito,Eficiencia,El procesamiento lento del cobro con tarjeta retrasa el flujo de caja y la atención administrativa de admisión.
2553,10/12/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Medico,Quito,Satisfacción,Degradación visual que afecta la comodidad y confianza de los médicos al visualizar estudios clínicos desde la app móvil.
2721,10/12/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Admision,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
2862,10/12/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Medico,Guayaquil,Efectividad,Falla de funcionalidad en el módulo HCE que impide al usuario completar sus tareas de manera precisa y completa.
3232,10/12/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Enfermeria,Cuenca,Satisfacción,Degradación visual que afecta la comodidad y confianza de los médicos al visualizar estudios clínicos desde la app móvil.
3446,10/12/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Paciente,Cuenca,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
3521,10/12/2025,Farmacia,El sistema no descuenta automaticamente el medicamento dispensado,Farmacia,Quito,Efectividad,Falla de funcionalidad en el módulo Farmacia que impide al usuario completar sus tareas de manera precisa y completa.
1502,10/13/2025,Portal Citas,Usuario no logra agendar tras 5 intentos,Paciente,Quito,Satisfacción,"Incapacidad del usuario de lograr su meta tras múltiples intentos, violando el RNF-02 y provocando un alto nivel de frustración."
2095,10/13/2025,Laboratorio,El sistema no permite adjuntar el reporte en PDF del laboratorio externo,Enfermeria,Cuenca,Efectividad,Restricción de funcionalidad que impide al usuario realizar una acción requerida para completar su tarea.
2096,10/13/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Enfermeria,Ambato,Libertad de Riesgo,Omitir la alerta de vencimiento de lotes farmacéuticos puede llevar a la administración de medicamentos caducados a los pacientes.
2563,10/13/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Quito,Libertad de Riesgo,El fallo en el despliegue de alertas de interacción farmacológica pone en riesgo inminente la salud del paciente ante combinaciones letales.
3142,10/13/2025,Farmacia,Duplicidad de codigos entre dos presentaciones distintas de un mismo farmaco,Farmacia,Manta,Libertad de Riesgo,"La duplicación de códigos de fármacos introduce un riesgo de dispensación errónea en farmacia, comprometiendo la seguridad terapéutica del paciente."
3227,10/13/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Farmacia,Quito,Satisfacción,La falta de mensajes informativos claros y feedback del sistema incrementa la incertidumbre y frustración del operario farmacéutico.
3331,10/13/2025,Portal Citas,Cancelacion de cita no libera el cupo en el calendario,Paciente,Guayaquil,Efectividad,Falla de funcionalidad en el módulo Portal Citas que impide al usuario completar sus tareas de manera precisa y completa.
